,Timestamp,Rate,Time
0,2031-07-07 12:17:50.366400000,235.0,0.0
1,2031-07-07 14:41:50.366400000,235.0,2.400000000000091
2,2031-07-07 17:05:50.366400000,235.0,4.7999999999999545
3,2031-07-07 19:29:50.366400000,235.0,7.2000000000000455
4,2031-07-07 21:53:50.366400000,235.0,9.599999999999909
5,2031-07-08 00:17:50.366400000,235.0,12.0
6,2031-07-08 02:41:50.366400000,235.0,14.400000000000091
7,2031-07-08 05:05:50.366400000,235.0,16.799999999999955
8,2031-07-08 07:29:50.366400000,235.0,19.200000000000045
9,2031-07-08 09:53:50.366400000,235.0,21.59999999999991
10,2031-07-08 12:17:50.366400000,235.0,24.0
11,2031-07-08 14:41:50.366400000,235.0,26.40000000000009
12,2031-07-08 17:05:50.366400000,235.0,28.799999999999955
13,2031-07-08 19:29:50.366400000,235.0,31.200000000000045
14,2031-07-08 21:53:50.366400000,235.0,33.59999999999991
15,2031-07-09 00:17:50.366400000,235.0,36.0
16,2031-07-09 02:18:38.548800000,235.0,38.01338400000009
17,2031-07-09 04:19:26.731200000,235.0,40.02676799999995
18,2031-07-09 04:19:28.459200000,0.0,40.02724799999987
19,2031-07-09 04:19:30.273600000,0.0,40.027751999999964
20,2031-07-09 04:19:32.183040000,0.0,40.02828239999985
21,2031-07-09 04:19:34.187520000,0.0,40.02883920000022
22,2031-07-09 04:19:36.287040000,0.0,40.02942239999993
23,2031-07-09 04:19:38.490240000,0.0,40.03003439999998
24,2031-07-09 04:19:40.805760000,0.0,40.03067759999999
25,2031-07-09 04:19:43.233600000,0.0,40.03135199999997
26,2031-07-09 04:19:45.782400000,0.0,40.03206
27,2031-07-09 04:19:48.460800000,0.0,40.03280399999994
28,2031-07-09 04:19:51.277440000,0.0,40.03358639999988
29,2031-07-09 04:19:54.232320000,0.0,40.03440720000003
30,2031-07-09 04:19:57.334080000,0.0,40.03526880000004
31,2031-07-09 04:20:00.591360000,0.0,40.036173599999984
32,2031-07-09 04:20:04.012800000,0.0,40.03712399999995
33,2031-07-09 04:20:07.607039999,0.0,40.038122399999565
34,2031-07-09 04:20:11.382720000,0.0,40.039171200000055
35,2031-07-09 04:20:15.339840000,0.0,40.040270400000054
36,2031-07-09 04:20:19.495680000,0.0,40.04142479999996
37,2031-07-09 04:20:23.858880000,0.0,40.042636799999855
38,2031-07-09 04:20:28.446720000,0.0,40.04391119999991
39,2031-07-09 04:20:33.259200000,0.0,40.0452479999999
40,2031-07-09 04:20:38.313600000,0.0,40.046651999999995
41,2031-07-09 04:20:43.618560000,0.0,40.04812559999982
42,2031-07-09 04:20:49.191360000,0.0,40.049673600000006
43,2031-07-09 04:20:55.040640000,0.0,40.05129839999995
44,2031-07-09 04:21:01.183680000,0.0,40.05300480000005
45,2031-07-09 04:21:07.637760000,0.0,40.0547975999998
46,2031-07-09 04:21:14.411520000,0.0,40.05667919999996
47,2031-07-09 04:21:21.522240000,0.0,40.05865440000002
48,2031-07-09 04:21:28.987200000,0.0,40.060727999999926
49,2031-07-09 04:21:36.832320000,0.0,40.062907200000154
50,2031-07-09 04:21:45.066240000,0.0,40.06519439999988
51,2031-07-09 04:21:53.706240000,0.0,40.06759439999996
52,2031-07-09 04:22:02.778239999,0.0,40.07011439999974
53,2031-07-09 04:22:12.282239999,0.0,40.07275439999967
54,2031-07-09 04:22:22.304640000,0.0,40.075538399999914
55,2031-07-09 04:22:32.845440000,0.0,40.0784663999998
56,2031-07-09 04:22:43.904640000,0.0,40.0815384
57,2031-07-09 04:22:55.482239999,0.0,40.08475439999984
58,2031-07-09 04:23:07.664640000,0.0,40.08813840000016
59,2031-07-09 04:23:20.451840000,0.0,40.091690399999834
60,2031-07-09 04:23:33.843839999,0.0,40.09541039999954
61,2031-07-09 04:23:47.927040000,0.0,40.09932239999989
62,2031-07-09 04:24:02.701440000,0.0,40.10342639999999
63,2031-07-09 04:24:18.253440000,0.0,40.107746400000224
64,2031-07-09 04:24:34.583040000,0.0,40.11228240000014
65,2031-07-09 04:24:51.690240000,0.0,40.117034399999966
66,2031-07-09 04:25:09.661439999,0.0,40.12202639999987
67,2031-07-09 04:25:28.496640000,0.0,40.127258399999846
68,2031-07-09 04:25:48.282240000,0.0,40.13275440000007
69,2031-07-09 04:26:09.104640000,0.0,40.138538400000016
70,2031-07-09 04:26:30.963840000,0.0,40.14461039999992
71,2031-07-09 04:26:53.859840000,0.0,40.150970400000006
72,2031-07-09 04:27:17.965440000,0.0,40.157666399999925
73,2031-07-09 04:27:43.280639999,0.0,40.16469839999968
74,2031-07-09 04:28:09.805440000,0.0,40.17206639999995
75,2031-07-09 04:28:37.712640000,0.0,40.17981839999993
76,2031-07-09 04:29:07.002240000,0.0,40.18795439999985
77,2031-07-09 04:29:37.760640000,0.0,40.19649840000011
78,2031-07-09 04:30:10.074240000,0.0,40.205474400000185
79,2031-07-09 04:30:43.943040000,0.0,40.21488239999985
80,2031-07-09 04:31:19.539840000,0.0,40.224770400000125
81,2031-07-09 04:31:56.864640000,0.0,40.23513839999987
82,2031-07-09 04:32:36.090240000,0.0,40.2460344000001
83,2031-07-09 04:33:17.303040000,0.0,40.25748240000007
84,2031-07-09 04:34:00.589440000,0.0,40.269506399999955
85,2031-07-09 04:34:46.035840000,0.0,40.28213040000014
86,2031-07-09 04:35:33.728640000,0.0,40.29537839999989
87,2031-07-09 04:36:23.840640000,0.0,40.30929839999999
88,2031-07-09 04:37:16.458240000,0.0,40.32391439999992
89,2031-07-09 04:38:11.667840000,0.0,40.339250399999855
90,2031-07-09 04:39:09.642240000,0.0,40.355354400000124
91,2031-07-09 04:40:10.467840000,0.0,40.372250399999984
92,2031-07-09 04:41:14.403840000,0.0,40.39001039999994
93,2031-07-09 04:42:21.536640000,0.0,40.40865839999992
94,2031-07-09 04:43:31.952640000,0.0,40.428218400000105
95,2031-07-09 04:44:45.911040000,0.0,40.44876240000008
96,2031-07-09 04:46:03.584640000,0.0,40.47033840000017
97,2031-07-09 04:47:25.146240000,0.0,40.49299440000004
98,2031-07-09 04:48:50.768640000,0.0,40.51677840000002
99,2031-07-09 04:50:20.711040000,0.0,40.541762399999925
100,2031-07-09 04:51:55.146240000,0.0,40.56799440000009
101,2031-07-09 04:53:34.247040000,0.0,40.595522399999936
102,2031-07-09 04:55:18.359040000,0.0,40.62444239999991
103,2031-07-09 04:57:07.655040000,0.0,40.65480239999988
104,2031-07-09 04:59:02.394240000,0.0,40.6866743999999
105,2031-07-09 05:01:02.922240000,0.0,40.720154399999956
106,2031-07-09 05:03:09.411840000,0.0,40.75529039999992
107,2031-07-09 05:05:22.295040000,0.0,40.79220239999995
108,2031-07-09 05:07:41.831040000,0.0,40.83096239999986
109,2031-07-09 05:10:08.279040000,0.0,40.87164239999993
110,2031-07-09 05:12:42.071040000,0.0,40.91436240000007
111,2031-07-09 05:15:23.552640000,0.0,40.95921839999983
112,2031-07-09 05:18:13.155840000,0.0,41.006330400000024
113,2031-07-09 05:21:11.226240000,0.0,41.05579439999997
114,2031-07-09 05:24:18.195840000,0.0,41.10773039999981
115,2031-07-09 05:27:34.496640000,0.0,41.16225839999993
116,2031-07-09 05:31:00.647040000,0.0,41.21952239999996
117,2031-07-09 05:34:37.079040000,0.0,41.27964239999983
118,2031-07-09 05:38:24.311040000,0.0,41.34276240000008
119,2031-07-09 05:42:22.947840000,0.0,41.40905040000007
120,2031-07-09 05:46:33.507840000,0.0,41.478650400000106
121,2031-07-09 05:50:56.595840000,0.0,41.5517304
122,2031-07-09 05:55:32.816640000,0.0,41.6284584
123,2031-07-09 06:00:22.861440000,0.0,41.709026400000084
124,2031-07-09 06:05:27.335039999,0.0,41.7936023999996
125,2031-07-09 06:10:47.101440000,0.0,41.882426399999986
126,2031-07-09 06:16:22.851840000,0.0,41.975690400000076
127,2031-07-09 06:22:15.363840000,0.0,42.07361040000001
128,2031-07-09 06:28:25.501440000,0.0,42.17642640000008
129,2031-07-09 06:34:54.128640000,0.0,42.28437839999992
130,2031-07-09 06:41:42.195840000,0.0,42.39773039999977
131,2031-07-09 06:48:50.653440000,0.0,42.516746399999874
132,2031-07-09 06:56:20.538240000,0.0,42.641714399999955
133,2031-07-09 07:04:12.973440000,0.0,42.77294640000014
134,2031-07-09 07:12:28.995840000,0.0,42.91073040000015
135,2031-07-09 07:21:09.815040000,0.0,43.05540240000005
136,2031-07-09 07:30:16.640640000,0.0,43.20729840000013
137,2031-07-09 07:39:50.855039999,0.0,43.36680239999987
138,2031-07-09 07:49:53.754240000,0.0,43.53427439999996
139,2031-07-09 08:00:26.807040000,0.0,43.71012239999982
140,2031-07-09 08:11:31.568640000,0.0,43.89477839999995
141,2031-07-09 08:23:09.507840000,0.0,44.088650400000006
142,2031-07-09 08:35:22.352640000,0.0,44.29221840000014
143,2031-07-09 08:48:11.831040000,0.0,44.505962400000044
144,2031-07-09 09:01:39.843840000,0.0,44.73041039999998
145,2031-07-09 09:15:48.205440000,0.0,44.966066400000045
146,2031-07-09 09:30:38.989440000,0.0,45.213506399999915
147,2031-07-09 09:46:14.355840000,0.0,45.473330399999895
148,2031-07-09 10:02:36.464640000,0.0,45.74613840000006
149,2031-07-09 10:19:47.648640000,0.0,46.03257839999992
150,2031-07-09 10:37:50.413440000,0.0,46.33334639999998
151,2031-07-09 10:56:47.351040000,0.0,46.64916240000002
152,2031-07-09 11:16:41.053440000,0.0,46.980746400000044
153,2031-07-09 11:37:34.458240000,0.0,47.32891440000003
154,2031-07-09 11:59:30.589440000,0.0,47.69450639999991
155,2031-07-09 12:22:32.471040000,0.0,48.07836239999983
156,2031-07-09 12:46:43.472640000,0.0,48.48141839999994
157,2031-07-09 13:12:07.050239999,0.0,48.90463439999985
158,2031-07-09 13:38:46.746240000,0.0,49.34899439999981
159,2031-07-09 14:06:46.448640000,0.0,49.81557840000005
160,2031-07-09 14:36:10.131839999,0.0,50.305490399999826
161,2031-07-09 15:07:02.029440000,0.0,50.819906400000036
162,2031-07-09 15:39:26.547840000,0.0,51.36005040000009
163,2031-07-09 16:13:28.266240000,0.0,51.92719439999996
164,2031-07-09 16:49:12.023039999,0.0,52.52268239999967
165,2031-07-09 17:26:43.002240000,0.0,53.14795439999989
166,2031-07-09 18:06:06.560640000,0.0,53.80449840000006
167,2031-07-09 18:47:28.227840000,0.0,54.49385039999993
168,2031-07-09 19:30:54.051840000,0.0,55.21769040000004
169,2031-07-09 20:16:30.167040000,0.0,55.97772239999995
170,2031-07-09 21:04:23.053440000,0.0,56.775746400000116
171,2031-07-09 21:54:39.536640000,0.0,57.61365840000008
172,2031-07-09 22:47:26.874240000,0.0,58.49347439999997
173,2031-07-09 23:42:52.583040000,0.0,59.417282399999976
174,2031-07-10 00:41:04.611840000,0.0,60.38729039999998
175,2031-07-10 01:42:11.255040000,0.0,61.40580239999986
176,2031-07-10 02:46:21.152640000,0.0,62.47521840000013
177,2031-07-10 03:53:43.549440000,0.0,63.59810639999978
178,2031-07-10 05:04:28.122240000,0.0,64.77715439999997
179,2031-07-10 06:18:44.893440000,0.0,66.01514640000005
180,2031-07-10 07:36:44.490240000,0.0,67.31503439999983
181,2031-07-10 08:58:38.058240000,0.0,68.67991440000014
182,2031-07-10 10:24:37.347840000,0.0,70.11305040000002
183,2031-07-10 11:54:54.627840000,0.0,71.61785039999995
184,2031-07-10 13:29:42.771840000,0.0,73.1978904
185,2031-07-10 15:09:15.258239999,0.0,74.8569143999996
186,2031-07-10 16:53:46.429440000,0.0,76.59890640000003
